sync_num,icg_timestamp,ecg_timestamp,time_diff_ms,elapsed_time_s,elapsed_time_min,icg_samples_between,ecg_samples_between,icg_sample_deviation,ecg_sample_deviation,,,,,
2662,1761740765.580500,1761740765.565500,15,-17171.3,-286.19,390,398,-10,-2,,,,,
2663,1761740766.588500,1761740766.566000,22.5,-17170.3,-286.17,390,398,-10,-2,,,,,
2664,1761740767.585500,1761740767.564000,21.5,-17169.3,-286.15,392,400,-8,0,,,,,
2665,1761740768.568000,1761740768.566500,1.5,-17168.3,-286.14,391,398,-9,-2,,,,,
2666,1761740769.572500,1761740769.571000,1.5,-17167.3,-286.12,394,396,-6,-4,,,,,
2667,1761740770.576000,1761740770.567000,9,-17166.3,-286.1,391,398,-9,-2,,,,,
2668,1761740771.581500,1761740771.570000,11.5,-17165.3,-286.09,392,397,-8,-3,,,,,
2669,1761740772.589500,1761740772.567000,22.5,-17164.3,-286.07,390,398,-10,-2,,,,,
2670,1761740773.589000,1761740773.569000,20,-17163.3,-286.05,391,399,-9,-1,,,,,
2671,1761740774.569000,1761740774.569000,0,-17162.3,-286.04,391,397,-9,-3,,,,,
2672,1761740775.571500,1761740775.567000,4.5,-17161.3,-286.02,393,398,-7,-2,,,,,
2673,1761740776.577000,1761740776.566500,10.5,-17160.3,-286,390,398,-10,-2,,,,,
2674,1761740777.584000,1761740777.566000,18,-17159.3,-285.99,390,399,-10,-1,,,,,
2675,1761740778.586000,1761740778.574500,11.5,-17158.3,-285.97,391,397,-9,-3,,,,,
2676,1761740779.589000,1761740779.569500,19.5,-17157.3,-285.95,392,397,-8,-3,,,,,
2677,1761740780.571500,1761740780.569000,2.5,-17156.3,-285.94,389,398,-11,-2,,,,,
2678,1761740781.577000,1761740781.568500,8.5,-17155.3,-285.92,391,398,-9,-2,,,,,
2679,1761740782.581500,1761740782.573000,8.5,-17154.3,-285.9,390,397,-10,-3,,,,,
2680,1761740783.584500,1761740783.575000,9.5,-17153.3,-285.89,393,397,-7,-3,,,,,
2681,1761740784.592500,1761740784.572000,20.5,-17152.3,-285.87,391,398,-9,-2,,,,,
2682,1761740785.592000,1761740785.569500,22.5,-17151.3,-285.85,391,399,-9,-1,,,,,
2683,1761740786.572000,1761740786.571500,0.5,-17150.3,-285.84,392,398,-8,-2,,,,,
2684,1761740787.576500,1761740787.571000,5.5,-17149.3,-285.82,394,398,-6,-2,,,,,
2685,1761740788.582000,1761740788.573000,9,-17148.3,-285.8,392,397,-8,-3,,,,,
2686,1761740789.584000,1761740789.573500,10.5,-17147.3,-285.79,392,397,-8,-3,,,,,
2687,1761740790.591000,1761740790.571500,19.5,-17146.3,-285.77,391,398,-9,-2,,,,,
2688,1761740791.593000,1761740791.569000,24,-17145.3,-285.75,392,400,-8,0,,,,,
2689,1761740792.575500,1761740792.576000,0.5,-17144.3,-285.74,392,397,-8,-3,,,,,
2690,1761740793.577500,1761740793.576500,1,-17143.3,-285.72,392,397,-8,-3,,,,,
2691,1761740794.583500,1761740794.573500,10,-17142.3,-285.7,391,398,-9,-2,,,,,
2692,1761740795.589000,1761740795.578000,11,-17141.3,-285.69,391,397,-9,-3,,,,,
2693,1761740796.592000,1761740796.572500,19.5,-17140.3,-285.67,392,398,-8,-2,,,,,
2694,1761740797.595500,1761740797.570000,25.5,-17139.3,-285.65,392,400,-8,0,,,,,
2695,1761740798.578000,1761740798.574500,3.5,-17138.3,-285.64,391,399,-9,-1,,,,,
2696,1761740799.580000,1761740799.576500,3.5,-17137.3,-285.62,391,398,-9,-2,,,,,
2697,1761740800.588000,1761740800.582000,6,-17136.3,-285.6,392,396,-8,-4,,,,,
2698,1761740801.592500,1761740801.578000,14.5,-17135.3,-285.59,391,397,-9,-3,,,,,
2699,1761740802.593500,1761740802.577500,16,-17134.3,-285.57,392,397,-8,-3,,,,,
2700,1761740803.595500,1761740803.572500,23,-17133.3,-285.55,392,398,-8,-2,,,,,
2701,1761740804.578000,1761740804.574500,3.5,-17132.3,-285.54,391,400,-9,0,,,,,
2702,1761740805.583500,1761740805.579000,4.5,-17131.3,-285.52,392,398,-8,-2,,,,,
2703,1761740806.590500,1761740806.578500,12,-17130.3,-285.5,391,398,-9,-2,,,,,
2704,1761740807.593500,1761740807.576500,17,-17129.3,-285.49,391,399,-9,-1,,,,,
2705,1761740808.599000,1761740808.580000,19,-17128.3,-285.47,391,398,-9,-2,,,,,
2706,1761740809.603000,1761740809.577500,25.5,-17127.3,-285.45,390,398,-10,-2,,,,,
2707,1761740810.580500,1761740810.578000,2.5,-17126.3,-285.44,391,399,-9,-1,,,,,
2708,1761740811.589500,1761740811.581500,8,-17125.3,-285.42,390,398,-10,-2,,,,,
2709,1761740812.592500,1761740812.579500,13,-17124.3,-285.4,392,398,-8,-2,,,,,
2710,1761740813.600500,1761740813.581500,19,-17123.3,-285.39,390,398,-10,-2,,,,,
2711,1761740814.603500,1761740814.577500,26,-17122.3,-285.37,390,399,-10,-1,,,,,
2712,1761740815.603500,1761740815.577500,26,-17121.3,-285.35,391,398,-9,-2,,,,,
2713,1761740816.583500,1761740816.580500,3,-17120.3,-285.34,391,398,-9,-2,,,,,
2714,1761740817.589500,1761740817.579000,10.5,-17119.3,-285.32,391,400,-9,0,,,,,
2715,1761740818.596000,1761740818.586000,10,-17118.3,-285.3,392,397,-8,-3,,,,,
2716,1761740819.602500,1761740819.583000,19.5,-17117.3,-285.29,390,398,-10,-2,,,,,
2717,1761740820.603000,1761740820.582500,20.5,-17116.3,-285.27,391,398,-9,-2,,,,,
2718,1761740821.607500,1761740821.580000,27.5,-17115.2,-285.25,391,399,-9,-1,,,,,
2719,1761740822.587500,1761740822.582000,5.5,-17114.3,-285.24,390,398,-10,-2,,,,,
2720,1761740823.588000,1761740823.585500,2.5,-17113.3,-285.22,392,397,-8,-3,,,,,
2721,1761740824.598500,1761740824.585000,13.5,-17112.3,-285.2,391,397,-9,-3,,,,,
2722,1761740825.600500,1761740825.584500,16,-17111.3,-285.19,391,398,-9,-2,,,,,
2723,1761740826.611000,1761740826.584000,27,-17110.2,-285.17,389,398,-11,-2,,,,,
2724,1761740827.610500,1761740827.581500,29,-17109.2,-285.15,390,398,-10,-2,,,,,
2725,1761740828.588000,1761740828.587500,0.5,-17108.3,-285.14,390,397,-10,-3,,,,,
2726,1761740829.596000,1761740829.588000,8,-17107.3,-285.12,389,397,-11,-3,,,,,
2727,1761740830.601500,1761740830.584000,17.5,-17106.3,-285.1,389,398,-11,-2,,,,,
2728,1761740831.604500,1761740831.583500,21,-17105.2,-285.09,390,399,-10,-1,,,,,
2729,1761740832.609000,1761740832.584000,25,-17104.2,-285.07,391,399,-9,-1,,,,,
2730,1761740833.607000,1761740833.584000,23,-17103.2,-285.05,392,399,-8,-1,,,,,
2731,1761740834.589500,1761740834.586000,3.5,-17102.3,-285.04,391,397,-9,-3,,,,,
2732,1761740835.599000,1761740835.590500,8.5,-17101.3,-285.02,391,397,-9,-3,,,,,
2733,1761740836.601000,1761740836.589000,12,-17100.3,-285,392,397,-8,-3,,,,,
2734,1761740837.608000,1761740837.588500,19.5,-17099.2,-284.99,391,398,-9,-2,,,,,
2735,1761740838.617000,1761740838.590500,26.5,-17098.2,-284.97,389,397,-11,-3,,,,,
2736,1761740839.614000,1761740839.585500,28.5,-17097.2,-284.95,391,399,-9,-1,,,,,
2737,1761740840.594000,1761740840.590000,4,-17096.3,-284.94,390,398,-10,-2,,,,,
2738,1761740841.602000,1761740841.588500,13.5,-17095.3,-284.92,390,398,-10,-2,,,,,
2739,1761740842.601500,1761740842.588000,13.5,-17094.3,-284.9,392,399,-8,-1,,,,,
2740,1761740843.609500,1761740843.592500,17,-17093.2,-284.89,390,397,-10,-3,,,,,
2741,1761740844.612500,1761740844.592000,20.5,-17092.2,-284.87,392,398,-8,-2,,,,,
2742,1761740845.618500,1761740845.589500,29,-17091.2,-284.85,390,399,-10,-1,,,,,
2743,1761740846.596000,1761740846.594000,2,-17090.3,-284.84,390,396,-10,-4,,,,,
2744,1761740847.600500,1761740847.592500,8,-17089.3,-284.82,393,397,-7,-3,,,,,
2745,1761740848.607500,1761740848.593000,14.5,-17088.2,-284.8,390,399,-10,-1,,,,,
2746,1761740849.612000,1761740849.596500,15.5,-17087.2,-284.79,390,397,-10,-3,,,,,
2747,1761740850.619000,1761740850.591000,28,-17086.2,-284.77,390,399,-10,-1,,,,,
2748,1761740851.622500,1761740851.591000,31.5,-17085.2,-284.75,390,399,-10,-1,,,,,
2749,1761740852.600000,1761740852.595500,4.5,-17084.3,-284.74,393,398,-7,-2,,,,,
2750,1761740853.605500,1761740853.595000,10.5,-17083.2,-284.72,392,397,-8,-3,,,,,
2751,1761740854.610000,1761740854.595500,14.5,-17082.2,-284.7,389,395,-11,-5,,,,,
2752,1761740855.615500,1761740855.595000,20.5,-17081.2,-284.69,390,398,-10,-2,,,,,
2753,1761740856.619000,1761740856.597000,22,-17080.2,-284.67,390,398,-10,-2,,,,,
2754,1761740857.616000,1761740857.594500,21.5,-17079.2,-284.65,393,399,-7,-1,,,,,
2755,1761740858.601000,1761740858.596500,4.5,-17078.3,-284.64,390,398,-10,-2,,,,,
2756,1761740859.608000,1761740859.596000,12,-17077.2,-284.62,390,398,-10,-2,,,,,
2757,1761740860.616000,1761740860.595500,20.5,-17076.2,-284.6,390,399,-10,-1,,,,,
2758,1761740861.614500,1761740861.600000,14.5,-17075.2,-284.59,392,398,-8,-2,,,,,
2759,1761740862.616500,1761740862.597000,19.5,-17074.2,-284.57,392,398,-8,-2,,,,,
2760,1761740863.624500,1761740863.594500,30,-17073.2,-284.55,391,400,-9,0,,,,,
2761,1761740864.604500,1761740864.600000,4.5,-17072.2,-284.54,389,398,-11,-2,,,,,
2762,1761740865.609000,1761740865.599500,9.5,-17071.2,-284.52,391,398,-9,-2,,,,,
2763,1761740866.617000,1761740866.600000,17,-17070.2,-284.5,390,398,-10,-2,,,,,
2764,1761740867.622500,1761740867.599500,23,-17069.2,-284.49,389,398,-11,-2,,,,,
2765,1761740868.628000,1761740868.594000,34,-17068.2,-284.47,389,399,-11,-1,,,,,
2766,1761740869.620000,1761740869.594000,26,-17067.2,-284.45,392,400,-8,0,,,,,
2767,1761740870.602500,1761740870.599500,3,-17066.3,-284.44,392,399,-8,-1,,,,,
2768,1761740871.608500,1761740871.602500,6,-17065.2,-284.42,391,398,-9,-2,,,,,
2769,1761740872.616500,1761740872.604000,12.5,-17064.2,-284.4,391,397,-9,-3,,,,,
2770,1761740873.618500,1761740873.601500,17,-17063.2,-284.39,390,398,-10,-2,,,,,
2771,1761740874.622500,1761740874.598500,24,-17062.2,-284.37,391,399,-9,-1,,,,,
2772,1761740875.625500,1761740875.598500,27,-17061.2,-284.35,392,399,-8,-1,,,,,
2773,1761740876.608000,1761740876.600500,7.5,-17060.2,-284.34,391,398,-9,-2,,,,,
2774,1761740877.611000,1761740877.601500,9.5,-17059.2,-284.32,392,398,-8,-2,,,,,
2775,1761740878.616500,1761740878.602000,14.5,-17058.2,-284.3,391,399,-9,-1,,,,,
2776,1761740879.625500,1761740879.601500,24,-17057.2,-284.29,389,399,-11,-1,,,,,
2777,1761740880.627500,1761740880.602000,25.5,-17056.2,-284.27,389,399,-11,-1,,,,,
2778,1761740881.602500,1761740881.602000,0.5,-17055.3,-284.25,390,399,-10,-1,,,,,
2779,1761740882.609500,1761740882.601500,8,-17054.2,-284.24,393,399,-7,-1,,,,,
2780,1761740883.617500,1761740883.608500,9,-17053.2,-284.22,391,395,-9,-5,,,,,
2781,1761740884.617000,1761740884.607000,10,-17052.2,-284.2,391,397,-9,-3,,,,,
2782,1761740885.620000,1761740885.606500,13.5,-17051.2,-284.19,392,398,-8,-2,,,,,
2783,1761740886.624500,1761740886.601000,23.5,-17050.2,-284.17,392,400,-8,0,,,,,
2784,1761740887.607000,1761740887.603500,3.5,-17049.2,-284.15,389,399,-11,-1,,,,,
2785,1761740888.609500,1761740888.603000,6.5,-17048.2,-284.14,391,398,-9,-2,,,,,
2786,1761740889.617500,1761740889.603500,14,-17047.2,-284.12,390,399,-10,-1,,,,,
2787,1761740890.623500,1761740890.605500,18,-17046.2,-284.1,389,398,-11,-2,,,,,
2788,1761740891.628000,1761740891.607500,20.5,-17045.2,-284.09,390,397,-10,-3,,,,,
2789,1761740892.630000,1761740892.602000,28,-17044.2,-284.07,391,400,-9,0,,,,,
2790,1761740893.610000,1761740893.604500,5.5,-17043.2,-284.05,390,399,-10,-1,,,,,
2791,1761740894.609500,1761740894.606500,3,-17042.2,-284.04,391,396,-9,-4,,,,,
2792,1761740895.619000,1761740895.606000,13,-17041.2,-284.02,391,398,-9,-2,,,,,
2793,1761740896.623500,1761740896.605500,18,-17040.2,-284,391,399,-9,-1,,,,,
2794,1761740897.631500,1761740897.610000,21.5,-17039.2,-283.99,390,397,-10,-3,,,,,
2795,1761740898.632000,1761740898.607000,25,-17038.2,-283.97,390,400,-10,0,,,,,
2796,1761740899.609500,1761740899.609500,0,-17037.2,-283.95,393,397,-7,-3,,,,,
2797,1761740900.614000,1761740900.608000,6,-17036.2,-283.94,390,398,-10,-2,,,,,
2798,1761740901.621000,1761740901.611000,10,-17035.2,-283.92,391,397,-9,-3,,,,,
2799,1761740902.621500,1761740902.609500,12,-17034.2,-283.9,392,398,-8,-2,,,,,
2800,1761740903.631000,1761740903.606500,24.5,-17033.2,-283.89,390,399,-10,-1,,,,,
2801,1761740904.634000,1761740904.606500,27.5,-17032.2,-283.87,390,399,-10,-1,,,,,
2802,1761740905.611500,1761740905.608500,3,-17031.2,-283.85,392,398,-8,-2,,,,,
2803,1761740906.615500,1761740906.610500,5,-17030.2,-283.84,390,397,-10,-3,,,,,
2804,1761740907.622500,1761740907.611000,11.5,-17029.2,-283.82,392,398,-8,-2,,,,,
2805,1761740908.629000,1761740908.613000,16,-17028.2,-283.8,391,397,-9,-3,,,,,
2806,1761740909.628000,1761740909.608000,20,-17027.2,-283.79,393,399,-7,-1,,,,,
2807,1761740910.631000,1761740910.608000,23,-17026.2,-283.77,391,398,-9,-2,,,,,
2808,1761740911.611000,1761740911.611000,0,-17025.2,-283.75,394,399,-6,-1,,,,,
2809,1761740912.621000,1761740912.613000,8,-17024.2,-283.74,391,397,-9,-3,,,,,
2810,1761740913.626500,1761740913.615000,11.5,-17023.2,-283.72,391,398,-9,-2,,,,,
2811,1761740914.634500,1761740914.619500,15,-17022.2,-283.7,390,396,-10,-4,,,,,
2812,1761740915.631500,1761740915.611500,20,-17021.2,-283.69,392,398,-8,-2,,,,,
2813,1761740916.638500,1761740916.609000,29.5,-17020.2,-283.67,390,400,-10,0,,,,,
2814,1761740917.616000,1761740917.613000,3,-17019.2,-283.65,393,398,-7,-2,,,,,
2815,1761740918.621500,1761740918.616000,5.5,-17018.2,-283.64,392,397,-8,-3,,,,,
2816,1761740919.627000,1761740919.619000,8,-17017.2,-283.62,394,397,-6,-3,,,,,
2817,1761740920.634000,1761740920.617000,17,-17016.2,-283.6,390,397,-10,-3,,,,,
2818,1761740921.640500,1761740921.617500,23,-17015.2,-283.59,389,397,-11,-3,,,,,
2819,1761740922.640000,1761740922.612500,27.5,-17014.2,-283.57,390,399,-10,-1,,,,,
2820,1761740923.617500,1761740923.616000,1.5,-17013.2,-283.55,392,398,-8,-2,,,,,
2821,1761740924.626000,1761740924.619500,6.5,-17012.2,-283.54,390,397,-10,-3,,,,,
2822,1761740925.633000,1761740925.619000,14,-17011.2,-283.52,388,398,-12,-2,,,,,
2823,1761740926.636000,1761740926.618500,17.5,-17010.2,-283.5,390,398,-10,-2,,,,,
2824,1761740927.640500,1761740927.615500,25,-17009.2,-283.49,390,399,-10,-1,,,,,
2825,1761740928.642000,1761740928.615500,26.5,-17008.2,-283.47,390,399,-10,-1,,,,,
2826,1761740929.619500,1761740929.620000,0.5,-17007.2,-283.45,391,397,-9,-3,,,,,
2827,1761740930.629000,1761740930.619500,9.5,-17006.2,-283.44,390,398,-10,-2,,,,,
2828,1761740931.633500,1761740931.619000,14.5,-17005.2,-283.42,389,398,-11,-2,,,,,
2829,1761740932.636500,1761740932.623500,13,-17004.2,-283.4,391,397,-9,-3,,,,,
2830,1761740933.641000,1761740933.619000,22,-17003.2,-283.39,390,398,-10,-2,,,,,
2831,1761740934.640500,1761740934.616500,24,-17002.2,-283.37,392,399,-8,-1,,,,,
2832,1761740935.623000,1761740935.622500,0.5,-17001.2,-283.35,391,397,-9,-3,,,,,
2833,1761740936.627500,1761740936.620500,7,-17000.2,-283.34,392,398,-8,-2,,,,,
2834,1761740937.632000,1761740937.620000,12,-16999.2,-283.32,390,397,-10,-3,,,,,
2835,1761740938.641500,1761740938.618500,23,-16998.2,-283.3,389,398,-11,-2,,,,,
2836,1761740939.639500,1761740939.618000,21.5,-16997.2,-283.29,393,400,-7,0,,,,,
2837,1761740940.638500,1761740940.620500,18,-16996.2,-283.27,394,398,-6,-2,,,,,
2838,1761740941.626000,1761740941.625000,1,-16995.2,-283.25,390,396,-10,-4,,,,,
2839,1761740942.631500,1761740942.624500,7,-16994.2,-283.24,389,396,-11,-4,,,,,
2840,1761740943.634500,1761740943.621500,13,-16993.2,-283.22,392,398,-8,-2,,,,,
2841,1761740944.642500,1761740944.623500,19,-16992.2,-283.2,391,398,-9,-2,,,,,
2842,1761740945.648000,1761740945.626500,21.5,-16991.2,-283.19,390,397,-10,-3,,,,,
2843,1761740946.642500,1761740946.621500,21,-16990.2,-283.17,393,399,-7,-1,,,,,
2844,1761740947.627500,1761740947.626000,1.5,-16989.2,-283.15,392,397,-8,-3,,,,,
2845,1761740948.632000,1761740948.626500,5.5,-16988.2,-283.14,392,397,-8,-3,,,,,
2846,1761740949.639000,1761740949.623500,15.5,-16987.2,-283.12,391,398,-9,-2,,,,,
2847,1761740950.646000,1761740950.626500,19.5,-16986.2,-283.1,390,398,-10,-2,,,,,
2848,1761740951.645500,1761740951.628500,17,-16985.2,-283.09,392,397,-8,-3,,,,,
2849,1761740952.645000,1761740952.623500,21.5,-16984.2,-283.07,393,399,-7,-1,,,,,
2850,1761740953.630000,1761740953.628000,2,-16983.2,-283.05,392,398,-8,-2,,,,,
2851,1761740954.635500,1761740954.629000,6.5,-16982.2,-283.04,393,397,-7,-3,,,,,
2852,1761740955.638500,1761740955.626000,12.5,-16981.2,-283.02,393,399,-7,-1,,,,,
2853,1761740956.649000,1761740956.628000,21,-16980.2,-283,389,399,-11,-1,,,,,
2854,1761740957.653500,1761740957.628500,25,-16979.2,-282.99,390,398,-10,-2,,,,,
2855,1761740958.653000,1761740958.626000,27,-16978.2,-282.97,392,399,-8,-1,,,,,
2856,1761740959.635500,1761740959.632000,3.5,-16977.2,-282.95,392,397,-8,-3,,,,,
2857,1761740960.640000,1761740960.631500,8.5,-16976.2,-282.94,393,398,-7,-2,,,,,
2858,1761740961.644500,1761740961.633500,11,-16975.2,-282.92,391,397,-9,-3,,,,,
2859,1761740962.648000,1761740962.629500,18.5,-16974.2,-282.9,392,398,-8,-2,,,,,
2860,1761740963.651000,1761740963.627500,23.5,-16973.2,-282.89,392,399,-8,-1,,,,,
2861,1761740964.653000,1761740964.627500,25.5,-16972.2,-282.87,392,400,-8,0,,,,,
2862,1761740965.635500,1761740965.634500,1,-16971.2,-282.85,391,397,-9,-3,,,,,
2863,1761740966.643500,1761740966.634000,9.5,-16970.2,-282.84,392,396,-8,-4,,,,,
2864,1761740967.648000,1761740967.631000,17,-16969.2,-282.82,393,397,-7,-3,,,,,
2865,1761740968.648500,1761740968.629000,19.5,-16968.2,-282.8,392,399,-8,-1,,,,,
2866,1761740969.655500,1761740969.632000,23.5,-16967.2,-282.79,391,399,-9,-1,,,,,
2867,1761740970.657000,1761740970.632000,25,-16966.2,-282.77,391,399,-9,-1,,,,,
2868,1761740971.637000,1761740971.635500,1.5,-16965.2,-282.75,392,395,-8,-5,,,,,
2869,1761740972.642500,1761740972.636000,6.5,-16964.2,-282.74,391,397,-9,-3,,,,,
2870,1761740973.648000,1761740973.634500,13.5,-16963.2,-282.72,391,397,-9,-3,,,,,
2871,1761740974.651000,1761740974.636500,14.5,-16962.2,-282.7,392,398,-8,-2,,,,,
2872,1761740975.662500,1761740975.638500,24,-16961.2,-282.69,390,397,-10,-3,,,,,
2873,1761740976.659500,1761740976.633500,26,-16960.2,-282.67,392,399,-8,-1,,,,,
2874,1761740977.642000,1761740977.639000,3,-16959.2,-282.65,389,397,-11,-3,,,,,
2875,1761740978.646500,1761740978.638500,8,-16958.2,-282.64,391,397,-9,-3,,,,,
2876,1761740979.656000,1761740979.638000,18,-16957.2,-282.62,389,398,-11,-2,,,,,
2877,1761740980.656500,1761740980.640000,16.5,-16956.2,-282.6,391,398,-9,-2,,,,,
2878,1761740981.658500,1761740981.642000,16.5,-16955.2,-282.59,392,396,-8,-4,,,,,
2879,1761740982.661500,1761740982.634500,27,-16954.2,-282.57,392,400,-8,0,,,,,
2880,1761740983.644000,1761740983.639000,5,-16953.2,-282.55,390,398,-10,-2,,,,,
2881,1761740984.646000,1761740984.638500,7.5,-16952.2,-282.54,392,398,-8,-2,,,,,
2882,1761740985.655500,1761740985.640500,15,-16951.2,-282.52,390,397,-10,-3,,,,,
2883,1761740986.659500,1761740986.642500,17,-16950.2,-282.5,391,397,-9,-3,,,,,
2884,1761740987.667500,1761740987.639500,28,-16949.2,-282.49,388,398,-12,-2,,,,,
2885,1761740988.662000,1761740988.637000,25,-16948.2,-282.47,394,400,-6,0,,,,,
2886,1761740989.649500,1761740989.642500,7,-16947.2,-282.45,392,398,-8,-2,,,,,
2887,1761740990.655000,1761740990.644500,10.5,-16946.2,-282.44,391,397,-9,-3,,,,,
2888,1761740991.657000,1761740991.644000,13,-16945.2,-282.42,391,397,-9,-3,,,,,
2889,1761740992.662500,1761740992.642500,20,-16944.2,-282.4,391,398,-9,-2,,,,,
2890,1761740993.659500,1761740993.639500,20,-16943.2,-282.39,393,400,-7,0,,,,,
2891,1761740994.644500,1761740994.642000,2.5,-16942.2,-282.37,392,398,-8,-2,,,,,
2892,1761740995.646500,1761740995.641500,5,-16941.2,-282.35,392,398,-8,-2,,,,,
2893,1761740996.652000,1761740996.644500,7.5,-16940.2,-282.34,392,398,-8,-2,,,,,
2894,1761740997.659000,1761740997.644500,14.5,-16939.2,-282.32,392,398,-8,-2,,,,,
2895,1761740998.660500,1761740998.642000,18.5,-16938.2,-282.3,396,399,-4,-1,,,,,
2896,1761740999.653000,1761740999.646500,6.5,-16937.2,-282.29,395,398,-5,-2,,,,,
2897,1761741000.657500,1761741000.642500,15,-16936.2,-282.27,395,400,-5,0,,,,,
2898,1761741001.647500,1761741001.645000,2.5,-16935.2,-282.25,395,398,-5,-2,,,,,
2899,1761741002.648500,1761741002.641000,7.5,-16934.2,-282.24,393,400,-7,0,,,,,
2900,1761741003.655500,1761741003.647000,8.5,-16933.2,-282.22,392,398,-8,-2,,,,,
2901,1761741004.660000,1761741004.650000,10,-16932.2,-282.2,391,397,-9,-3,,,,,
2902,1761741005.667000,1761741005.648500,18.5,-16931.2,-282.19,391,397,-9,-3,,,,,
2903,1761741006.666500,1761741006.643000,23.5,-16930.2,-282.17,392,400,-8,0,,,,,
2904,1761741007.649000,1761741007.645500,3.5,-16929.2,-282.15,392,398,-8,-2,,,,,
2905,1761741008.653500,1761741008.648500,5,-16928.2,-282.14,391,397,-9,-3,,,,,
2906,1761741009.659000,1761741009.645500,13.5,-16927.2,-282.12,390,399,-10,-1,,,,,
2907,1761741010.666000,1761741010.648500,17.5,-16926.2,-282.1,391,398,-9,-2,,,,,
2908,1761741011.665500,1761741011.648000,17.5,-16925.2,-282.09,392,398,-8,-2,,,,,
2909,1761741012.671000,1761741012.648500,22.5,-16924.2,-282.07,391,400,-9,0,,,,,
2910,1761741013.651000,1761741013.651000,0,-16923.2,-282.05,392,397,-8,-3,,,,,
2911,1761741014.655500,1761741014.650500,5,-16922.2,-282.04,392,397,-8,-3,,,,,
2912,1761741015.662500,1761741015.651000,11.5,-16921.2,-282.02,390,398,-10,-2,,,,,
2913,1761741016.665500,1761741016.654000,11.5,-16920.2,-282,392,397,-8,-3,,,,,
2914,1761741017.667500,1761741017.653500,14,-16919.2,-281.99,392,397,-8,-3,,,,,
2915,1761741018.675500,1761741018.651500,24,-16918.2,-281.97,390,400,-10,0,,,,,
2916,1761741019.653000,1761741019.654000,1,-16917.2,-281.95,392,397,-8,-3,,,,,
2917,1761741020.658500,1761741020.654500,4,-16916.2,-281.94,392,398,-8,-2,,,,,
2918,1761741021.660500,1761741021.654000,6.5,-16915.2,-281.92,393,397,-7,-3,,,,,
2919,1761741022.668500,1761741022.653500,15,-16914.2,-281.9,391,398,-9,-2,,,,,
2920,1761741023.671500,1761741023.653000,18.5,-16913.2,-281.89,392,398,-8,-2,,,,,
2921,1761741024.674500,1761741024.652500,22,-16912.2,-281.87,392,400,-8,0,,,,,
2922,1761741025.657000,1761741025.655000,2,-16911.2,-281.85,391,397,-9,-3,,,,,
2923,1761741026.661500,1761741026.656000,5.5,-16910.2,-281.84,393,398,-7,-2,,,,,
2924,1761741027.667000,1761741027.657500,9.5,-16909.2,-281.82,391,397,-9,-3,,,,,
2925,1761741028.674000,1761741028.658000,16,-16908.2,-281.8,391,397,-9,-3,,,,,
2926,1761741029.677000,1761741029.657500,19.5,-16907.2,-281.79,391,397,-9,-3,,,,,
2927,1761741030.684000,1761741030.654500,29.5,-16906.2,-281.77,389,400,-11,0,,,,,
2928,1761741031.659000,1761741031.657000,2,-16905.2,-281.75,392,397,-8,-3,,,,,
2929,1761741032.666000,1761741032.656500,9.5,-16904.2,-281.74,391,398,-9,-2,,,,,
2930,1761741033.670500,1761741033.663500,7,-16903.2,-281.72,390,395,-10,-5,,,,,
2931,1761741034.675000,1761741034.658000,17,-16902.2,-281.7,391,398,-9,-2,,,,,
2932,1761741035.684500,1761741035.657500,27,-16901.2,-281.69,388,398,-12,-2,,,,,
2933,1761741036.681500,1761741036.657000,24.5,-16900.2,-281.67,390,400,-10,0,,,,,
2934,1761741037.659000,1761741037.659500,0.5,-16899.2,-281.65,391,397,-9,-3,,,,,
2935,1761741038.667000,1761741038.657500,9.5,-16898.2,-281.64,390,399,-10,-1,,,,,
2936,1761741039.670000,1761741039.659500,10.5,-16897.2,-281.62,391,397,-9,-3,,,,,
2937,1761741040.678000,1761741040.665000,13,-16896.2,-281.6,392,395,-8,-5,,,,,
2938,1761741041.681000,1761741041.662000,19,-16895.2,-281.59,391,398,-9,-2,,,,,
2939,1761741042.683000,1761741042.661500,21.5,-16894.2,-281.57,392,400,-8,0,,,,,
2940,1761741043.665500,1761741043.664000,1.5,-16893.2,-281.55,389,398,-11,-2,,,,,
2941,1761741044.670000,1761741044.664500,5.5,-16892.2,-281.54,390,398,-10,-2,,,,,
2942,1761741045.675500,1761741045.667500,8,-16891.2,-281.52,392,397,-8,-3,,,,,
2943,1761741046.680000,1761741046.663500,16.5,-16890.2,-281.5,392,398,-8,-2,,,,,
2944,1761741047.685500,1761741047.665500,20,-16889.2,-281.49,392,398,-8,-2,,,,,
2945,1761741048.695000,1761741048.663000,32,-16888.2,-281.47,388,399,-12,-1,,,,,
2946,1761741049.667500,1761741049.666000,1.5,-16887.2,-281.45,390,397,-10,-3,,,,,
2947,1761741050.674500,1761741050.664000,10.5,-16886.2,-281.44,390,398,-10,-2,,,,,
2948,1761741051.678500,1761741051.666000,12.5,-16885.2,-281.42,392,399,-8,-1,,,,,
2949,1761741052.680500,1761741052.668000,12.5,-16884.2,-281.4,392,397,-8,-3,,,,,
2950,1761741053.688500,1761741053.666000,22.5,-16883.2,-281.39,390,398,-10,-2,,,,,
2951,1761741054.691500,1761741054.663500,28,-16882.2,-281.37,391,398,-9,-2,,,,,
