sync_num,icg_timestamp,ecg_timestamp,time_diff_ms,elapsed_time_s,elapsed_time_min,icg_samples_between,ecg_samples_between,icg_sample_deviation,ecg_sample_deviation
319,1761643952.467500,1761643952.465000,2.500,-19489.2,-324.82,388,399,-12,-1
320,1761643953.470000,1761643953.461000,9.000,-19488.2,-324.80,391,400,-9,+0
321,1761643954.465500,1761643954.466500,1.000,-19487.2,-324.79,391,398,-9,-2
322,1761643955.471000,1761643955.462000,9.000,-19486.2,-324.77,391,399,-9,-1
323,1761643956.468000,1761643956.461500,6.500,-19485.2,-324.75,389,400,-11,+0
324,1761643957.473500,1761643957.461000,12.500,-19484.2,-324.74,390,399,-10,-1
325,1761643958.469000,1761643958.460500,8.500,-19483.2,-324.72,389,398,-11,-2
326,1761643959.474000,1761643959.461000,13.000,-19482.2,-324.70,391,400,-9,+0
327,1761643960.470500,1761643960.464000,6.500,-19481.2,-324.69,392,399,-8,-1
328,1761643961.475000,1761643961.462500,12.500,-19480.2,-324.67,390,399,-10,-1
329,1761643962.469500,1761643962.465500,4.000,-19479.2,-324.65,390,399,-10,-1
330,1761643963.472500,1761643963.463500,9.000,-19478.2,-324.64,393,400,-7,+0
331,1761643964.472000,1761643964.464000,8.000,-19477.2,-324.62,393,401,-7,+1
332,1761643965.477000,1761643965.465000,12.000,-19476.2,-324.60,391,400,-9,+0
333,1761643966.474000,1761643966.468000,6.000,-19475.2,-324.59,390,399,-10,-1
334,1761643967.477000,1761643967.465000,12.000,-19474.2,-324.57,392,399,-8,-1
335,1761643968.470000,1761643968.468000,2.000,-19473.2,-324.55,394,398,-6,-2
336,1761643969.477500,1761643969.465000,12.500,-19472.2,-324.54,392,399,-8,-1
337,1761643970.472000,1761643970.465500,6.500,-19471.2,-324.52,391,401,-9,+1
338,1761643971.474500,1761643971.467500,7.000,-19470.2,-324.50,396,400,-4,+0
339,1761643972.476500,1761643972.468000,8.500,-19469.2,-324.49,394,400,-6,+0
340,1761643973.473500,1761643973.468500,5.000,-19468.2,-324.47,392,400,-8,+0
341,1761643974.474500,1761643974.467000,7.500,-19467.2,-324.45,395,400,-5,+0
342,1761643975.473000,1761643975.468000,5.000,-19466.2,-324.44,395,400,-5,+0
343,1761643976.477500,1761643976.467500,10.000,-19465.2,-324.42,391,399,-9,-1
344,1761643977.472000,1761643977.467000,5.000,-19464.2,-324.40,393,401,-7,+1
345,1761643978.479000,1761643978.470500,8.500,-19463.2,-324.39,391,400,-9,+0
346,1761643979.476000,1761643979.471000,5.000,-19462.2,-324.37,390,400,-10,+0
347,1761643980.481500,1761643980.469500,12.000,-19461.2,-324.35,390,398,-10,-2
348,1761643981.476000,1761643981.470000,6.000,-19460.2,-324.34,390,400,-10,+0
349,1761643982.479000,1761643982.469500,9.500,-19459.2,-324.32,393,400,-7,+0
350,1761643983.478500,1761643983.473500,5.000,-19458.2,-324.30,389,398,-11,-2
351,1761643984.481000,1761643984.473000,8.000,-19457.2,-324.29,391,400,-9,+0
352,1761643985.482000,1761643985.472500,9.500,-19456.2,-324.27,391,400,-9,+0
353,1761643986.482000,1761643986.472000,10.000,-19455.2,-324.25,392,400,-8,+0
354,1761643987.480000,1761643987.471000,9.000,-19454.2,-324.24,390,399,-10,-1
355,1761643988.482000,1761643988.471500,10.500,-19453.2,-324.22,391,400,-9,+0
356,1761643989.477500,1761643989.474500,3.000,-19452.2,-324.20,394,399,-6,-1
357,1761643990.485500,1761643990.474000,11.500,-19451.2,-324.19,390,399,-10,-1
358,1761643991.482000,1761643991.474500,7.500,-19450.2,-324.17,390,400,-10,+0
359,1761643992.487000,1761643992.474000,13.000,-19449.2,-324.15,390,399,-10,-1
360,1761643993.482500,1761643993.474500,8.000,-19448.2,-324.14,391,401,-9,+1
361,1761643994.488000,1761643994.475500,12.500,-19447.2,-324.12,389,399,-11,-1
362,1761643995.481000,1761643995.477000,4.000,-19446.2,-324.10,391,400,-9,+0
363,1761643996.489500,1761643996.475500,14.000,-19445.2,-324.09,390,399,-10,-1
364,1761643997.483000,1761643997.478500,4.500,-19444.2,-324.07,390,397,-10,-3
365,1761643998.488000,1761643998.477000,11.000,-19443.2,-324.05,392,401,-8,+1
366,1761643999.484000,1761643999.478500,5.500,-19442.2,-324.04,393,399,-7,-1
367,1761644000.492000,1761644000.479500,12.500,-19441.2,-324.02,389,399,-11,-1
368,1761644001.486500,1761644001.478500,8.000,-19440.2,-324.00,392,400,-8,+0
369,1761644002.488500,1761644002.479500,9.000,-19439.2,-323.99,458,199,+58,-201
789,1761644422.634500,1761644422.628500,6.000,-19019.0,-316.98,391,399,-9,-1
790,1761644423.633500,1761644423.627500,6.000,-19018.0,-316.97,390,400,-10,+0
791,1761644424.634000,1761644424.628000,6.000,-19017.0,-316.95,391,400,-9,+0
792,1761644425.635500,1761644425.629500,6.000,-19016.0,-316.93,392,400,-8,+0
793,1761644426.636000,1761644426.631500,4.500,-19015.0,-316.92,392,400,-8,+0
794,1761644427.635000,1761644427.629500,5.500,-19014.0,-316.90,390,398,-10,-2
795,1761644428.636000,1761644428.630000,6.000,-19013.0,-316.88,391,400,-9,+0
796,1761644429.636000,1761644429.630500,5.500,-19012.0,-316.87,391,400,-9,+0
797,1761644430.636500,1761644430.631000,5.500,-19011.0,-316.85,391,399,-9,-1
798,1761644431.638000,1761644431.631500,6.500,-19010.0,-316.83,390,400,-10,+0
799,1761644432.636000,1761644432.629500,6.500,-19009.0,-316.82,392,400,-8,+0
800,1761644433.638000,1761644433.631500,6.500,-19008.0,-316.80,391,400,-9,+0
801,1761644434.638500,1761644434.632000,6.500,-19007.0,-316.78,391,400,-9,+0
802,1761644435.636500,1761644435.632500,4.000,-19006.0,-316.77,392,400,-8,+0
803,1761644436.638000,1761644436.631500,6.500,-19005.0,-316.75,391,400,-9,+0
804,1761644437.639500,1761644437.634000,5.500,-19004.0,-316.73,390,400,-10,+0
805,1761644438.637000,1761644438.634000,3.000,-19003.0,-316.72,390,399,-10,-1
806,1761644439.642500,1761644439.635500,7.000,-19002.0,-316.70,390,399,-10,-1
807,1761644440.644000,1761644440.633500,10.500,-19001.0,-316.68,390,400,-10,+0
808,1761644441.642000,1761644441.634000,8.000,-19000.0,-316.67,392,400,-8,+0
809,1761644442.642500,1761644442.634000,8.500,-18999.0,-316.65,389,401,-11,+1
810,1761644443.641500,1761644443.637000,4.500,-18998.0,-316.63,390,400,-10,+0
811,1761644444.649500,1761644444.636000,13.500,-18997.0,-316.62,388,400,-12,+0
812,1761644445.641500,1761644445.636000,5.500,-18996.0,-316.60,390,400,-10,+0
813,1761644446.643500,1761644446.635500,8.000,-18995.0,-316.58,390,400,-10,+0
814,1761644447.643000,1761644447.636000,7.000,-18994.0,-316.57,390,400,-10,+0
815,1761644448.643500,1761644448.638000,5.500,-18993.0,-316.55,390,400,-10,+0
816,1761644449.643000,1761644449.638500,4.500,-18992.0,-316.53,392,399,-8,-1
817,1761644450.643500,1761644450.639000,4.500,-18991.0,-316.52,391,400,-9,+0
818,1761644451.641500,1761644451.639500,2.000,-18990.0,-316.50,390,399,-10,-1
819,1761644452.644500,1761644452.640000,4.500,-18989.0,-316.48,390,400,-10,+0
820,1761644453.644500,1761644453.638000,6.500,-18988.0,-316.47,390,400,-10,+0
821,1761644454.647500,1761644454.639500,8.000,-18987.0,-316.45,389,401,-11,+1
822,1761644455.645500,1761644455.642000,3.500,-18986.0,-316.43,390,400,-10,+0
823,1761644456.645000,1761644456.639500,5.500,-18985.0,-316.42,392,400,-8,+0
824,1761644457.645500,1761644457.640000,5.500,-18984.0,-316.40,392,400,-8,+0
825,1761644458.647000,1761644458.641500,5.500,-18983.0,-316.38,388,400,-12,+0
826,1761644459.647000,1761644459.643500,3.500,-18982.0,-316.37,392,399,-8,-1
827,1761644460.650000,1761644460.641500,8.500,-18981.0,-316.35,390,401,-10,+1
828,1761644461.649000,1761644461.644500,4.500,-18980.0,-316.33,390,399,-10,-1
829,1761644462.649500,1761644462.643500,6.000,-18979.0,-316.32,389,399,-11,-1
830,1761644463.648500,1761644463.644000,4.500,-18978.0,-316.30,390,400,-10,+0
831,1761644464.650000,1761644464.643000,7.000,-18977.0,-316.28,391,400,-9,+0
832,1761644465.651500,1761644465.642500,9.000,-18976.0,-316.27,390,400,-10,+0
833,1761644466.652000,1761644466.644000,8.000,-18975.0,-316.25,392,400,-8,+0
834,1761644467.651000,1761644467.642000,9.000,-18974.0,-316.23,390,400,-10,+0
835,1761644468.652500,1761644468.643000,9.500,-18973.0,-316.22,392,399,-8,-1
836,1761644469.649500,1761644469.646000,3.500,-18972.0,-316.20,391,398,-9,-2
837,1761644470.652500,1761644470.646500,6.000,-18971.0,-316.18,390,399,-10,-1
838,1761644471.649500,1761644471.646000,3.500,-18970.0,-316.17,391,400,-9,+0
839,1761644472.648500,1761644472.645000,3.500,-18969.0,-316.15,393,400,-7,+0
840,1761644473.649000,1761644473.644500,4.500,-18968.0,-316.13,390,400,-10,+0
841,1761644474.648000,1761644474.645000,3.000,-18967.0,-316.12,392,400,-8,+0
842,1761644475.649000,1761644475.645500,3.500,-18966.0,-316.10,391,400,-9,+0
843,1761644476.651000,1761644476.647000,4.000,-18965.0,-316.08,390,400,-10,+0
844,1761644477.654000,1761644477.646500,7.500,-18964.0,-316.07,389,400,-11,+0
845,1761644478.652000,1761644478.647000,5.000,-18963.0,-316.05,391,400,-9,+0
846,1761644479.654500,1761644479.647500,7.000,-18962.0,-316.03,389,400,-11,+0
847,1761644480.652500,1761644480.647500,5.000,-18961.0,-316.02,390,399,-10,-1
848,1761644481.653000,1761644481.648000,5.000,-18960.0,-316.00,392,400,-8,+0
849,1761644482.652500,1761644482.647000,5.500,-18959.0,-315.98,393,401,-7,+1
850,1761644483.653000,1761644483.651000,2.000,-18958.0,-315.97,392,400,-8,+0
851,1761644484.653000,1761644484.648500,4.500,-18957.0,-315.95,392,400,-8,+0
852,1761644485.654500,1761644485.649000,5.500,-18956.0,-315.93,390,399,-10,-1
853,1761644486.654500,1761644486.649500,5.000,-18955.0,-315.92,391,398,-9,-2
854,1761644487.658500,1761644487.648500,10.000,-18954.0,-315.90,391,401,-9,+1
855,1761644488.656500,1761644488.651000,5.500,-18953.0,-315.88,391,400,-9,+0
856,1761644489.659000,1761644489.652500,6.500,-18952.0,-315.87,390,400,-10,+0
857,1761644490.657500,1761644490.651500,6.000,-18951.0,-315.85,392,400,-8,+0
858,1761644491.658000,1761644491.652000,6.000,-18950.0,-315.83,391,401,-9,+1
859,1761644492.658500,1761644492.655000,3.500,-18949.0,-315.82,389,399,-11,-1
860,1761644493.660000,1761644493.654000,6.000,-18948.0,-315.80,391,400,-9,+0
861,1761644494.660500,1761644494.656500,4.000,-18947.0,-315.78,393,399,-7,-1
862,1761644495.660500,1761644495.654000,6.500,-18946.0,-315.77,393,400,-7,+0
863,1761644496.660500,1761644496.655500,5.000,-18945.0,-315.75,393,400,-7,+0
864,1761644497.659500,1761644497.653500,6.000,-18944.0,-315.73,393,400,-7,+0
865,1761644498.658500,1761644498.657500,1.000,-18943.0,-315.72,391,398,-9,-2
866,1761644499.661500,1761644499.656500,5.000,-18942.0,-315.70,393,400,-7,+0
867,1761644500.661000,1761644500.657000,4.000,-18941.0,-315.68,390,399,-10,-1
868,1761644501.659000,1761644501.656000,3.000,-18940.0,-315.67,392,400,-8,+0
869,1761644502.664000,1761644502.656500,7.500,-18939.0,-315.65,392,400,-8,+0
870,1761644503.663500,1761644503.657000,6.500,-18938.0,-315.63,393,400,-7,+0
871,1761644504.661500,1761644504.655000,6.500,-18937.0,-315.62,394,400,-6,+0
872,1761644505.661000,1761644505.655500,5.500,-18936.0,-315.60,394,401,-6,+1
873,1761644506.660500,1761644506.659000,1.500,-18935.0,-315.58,389,400,-11,+0
874,1761644507.660000,1761644507.659500,0.500,-18934.0,-315.57,395,400,-5,+0
875,1761644508.663000,1761644508.660000,3.000,-18933.0,-315.55,392,400,-8,+0
876,1761644509.663000,1761644509.658000,5.000,-18932.0,-315.53,392,400,-8,+0
877,1761644510.663000,1761644510.657000,6.000,-18931.0,-315.52,392,399,-8,-1
878,1761644511.663500,1761644511.657500,6.000,-18930.0,-315.50,390,399,-10,-1
879,1761644512.664000,1761644512.657000,7.000,-18929.0,-315.48,389,401,-11,+1
880,1761644513.665500,1761644513.660000,5.500,-18928.0,-315.47,391,400,-9,+0
881,1761644514.666000,1761644514.660500,5.500,-18927.0,-315.45,390,400,-10,+0
882,1761644515.666500,1761644515.661000,5.500,-18926.0,-315.43,390,400,-10,+0
883,1761644516.668000,1761644516.661500,6.500,-18925.0,-315.42,389,401,-11,+1
884,1761644517.668500,1761644517.662500,6.000,-18924.0,-315.40,390,399,-10,-1
885,1761644518.667500,1761644518.664000,3.500,-18923.0,-315.38,393,398,-7,-2
886,1761644519.668000,1761644519.663000,5.000,-18922.0,-315.37,394,399,-6,-1
887,1761644520.671000,1761644520.663500,7.500,-18921.0,-315.35,389,399,-11,-1
888,1761644521.670000,1761644521.666500,3.500,-18920.0,-315.33,391,398,-9,-2
889,1761644522.670500,1761644522.663500,7.000,-18919.0,-315.32,390,401,-10,+1
890,1761644523.668500,1761644523.664000,4.500,-18918.0,-315.30,391,399,-9,-1
891,1761644524.671500,1761644524.664500,7.000,-18917.0,-315.28,391,400,-9,+0
892,1761644525.670500,1761644525.664000,6.500,-18916.0,-315.27,390,400,-10,+0
893,1761644526.671000,1761644526.664000,7.000,-18915.0,-315.25,391,400,-9,+0
894,1761644527.671500,1761644527.665500,6.000,-18914.0,-315.23,391,400,-9,+0
895,1761644528.669500,1761644528.667000,2.500,-18913.0,-315.22,389,400,-11,+0
896,1761644529.670000,1761644529.667500,2.500,-18912.0,-315.20,389,400,-11,+0
897,1761644530.670500,1761644530.666500,4.000,-18911.0,-315.18,391,399,-9,-1
898,1761644531.674500,1761644531.667000,7.500,-18910.0,-315.17,390,400,-10,+0
899,1761644532.672500,1761644532.668500,4.000,-18909.0,-315.15,393,401,-7,+1
900,1761644533.674500,1761644533.670500,4.000,-18908.0,-315.13,392,399,-8,-1
901,1761644534.673500,1761644534.669500,4.000,-18907.0,-315.12,392,400,-8,+0
902,1761644535.671500,1761644535.670000,1.500,-18906.0,-315.10,392,400,-8,+0
903,1761644536.674500,1761644536.670500,4.000,-18905.0,-315.08,389,400,-11,+0
904,1761644537.674000,1761644537.670500,3.500,-18904.0,-315.07,389,400,-11,+0
905,1761644538.673000,1761644538.669000,4.000,-18903.0,-315.05,390,400,-10,+0
906,1761644539.674500,1761644539.668500,6.000,-18902.0,-315.03,391,398,-9,-2
907,1761644540.677500,1761644540.669000,8.500,-18901.0,-315.02,390,400,-10,+0
908,1761644541.675000,1761644541.670500,4.500,-18900.0,-315.00,390,397,-10,-3
909,1761644542.676500,1761644542.670500,6.000,-18899.0,-314.98,392,398,-8,-2
910,1761644543.676000,1761644543.672500,3.500,-18898.0,-314.97,390,400,-10,+0
911,1761644544.675000,1761644544.670500,4.500,-18897.0,-314.95,392,399,-8,-1
912,1761644545.679000,1761644545.672000,7.000,-18896.0,-314.93,389,400,-11,+0
913,1761644546.676500,1761644546.672000,4.500,-18895.0,-314.92,391,399,-9,-1
914,1761644547.678500,1761644547.672000,6.500,-18894.0,-314.90,392,400,-8,+0
915,1761644548.677500,1761644548.673500,4.000,-18893.0,-314.88,391,400,-9,+0
916,1761644549.676500,1761644549.674000,2.500,-18892.0,-314.87,390,399,-10,-1
917,1761644550.680000,1761644550.674500,5.500,-18891.0,-314.85,390,399,-10,-1
918,1761644551.679500,1761644551.675000,4.500,-18890.0,-314.83,392,400,-8,+0
919,1761644552.680000,1761644552.674500,5.500,-18889.0,-314.82,391,400,-9,+0
920,1761644553.680500,1761644553.673500,7.000,-18888.0,-314.80,390,401,-10,+1
921,1761644554.678500,1761644554.675500,3.000,-18887.0,-314.78,389,400,-11,+0
922,1761644555.679000,1761644555.677000,2.000,-18886.0,-314.77,391,400,-9,+0
923,1761644556.679500,1761644556.676500,3.000,-18885.0,-314.75,390,399,-10,-1
924,1761644557.682500,1761644557.678500,4.000,-18884.0,-314.73,389,400,-11,+0
925,1761644558.680500,1761644558.679000,1.500,-18883.0,-314.72,390,400,-10,+0
926,1761644559.682500,1761644559.679500,3.000,-18882.0,-314.70,392,400,-8,+0
927,1761644560.683000,1761644560.680000,3.000,-18881.0,-314.68,391,400,-9,+0
928,1761644561.683500,1761644561.678000,5.500,-18880.0,-314.67,388,400,-12,+0
929,1761644562.682500,1761644562.678500,4.000,-18879.0,-314.65,392,400,-8,+0
930,1761644563.684500,1761644563.680000,4.500,-18878.0,-314.63,390,401,-10,+1
931,1761644564.682500,1761644564.680500,2.000,-18877.0,-314.62,393,400,-7,+0
932,1761644565.685500,1761644565.681000,4.500,-18876.0,-314.60,394,400,-6,+0
933,1761644566.684500,1761644566.681500,3.000,-18875.0,-314.58,393,400,-7,+0
934,1761644567.687500,1761644567.679500,8.000,-18874.0,-314.57,392,400,-8,+0
935,1761644568.686000,1761644568.681000,5.000,-18873.0,-314.55,392,401,-8,+1
936,1761644569.688000,1761644569.684000,4.000,-18872.0,-314.53,391,400,-9,+0
937,1761644570.687500,1761644570.683000,4.500,-18871.0,-314.52,391,400,-9,+0
938,1761644571.688000,1761644571.682500,5.500,-18870.0,-314.50,391,399,-9,-1
939,1761644572.688000,1761644572.684000,4.000,-18869.0,-314.48,391,400,-9,+0
940,1761644573.688000,1761644573.683000,5.000,-18868.0,-314.47,390,400,-10,+0
941,1761644574.687500,1761644574.684500,3.000,-18867.0,-314.45,393,400,-7,+0
942,1761644575.689000,1761644575.686500,2.500,-18866.0,-314.43,393,400,-7,+0
943,1761644576.690500,1761644576.684500,6.000,-18865.0,-314.42,391,400,-9,+0
944,1761644577.689500,1761644577.685000,4.500,-18864.0,-314.40,391,400,-9,+0
945,1761644578.691000,1761644578.684000,7.000,-18863.0,-314.38,391,399,-9,-1
946,1761644579.694000,1761644579.684500,9.500,-18862.0,-314.37,390,399,-10,-1
947,1761644580.691000,1761644580.686000,5.000,-18861.0,-314.35,393,400,-7,+0
948,1761644581.691500,1761644581.684000,7.500,-18860.0,-314.33,391,400,-9,+0
949,1761644582.693500,1761644582.685500,8.000,-18859.0,-314.32,392,401,-8,+1
950,1761644583.697500,1761644583.688500,9.000,-18858.0,-314.30,389,400,-11,+0
951,1761644584.690500,1761644584.686500,4.000,-18857.0,-314.28,393,400,-7,+0
952,1761644585.693500,1761644585.687000,6.500,-18856.0,-314.27,392,400,-8,+0
953,1761644586.693500,1761644586.687500,6.000,-18855.0,-314.25,393,401,-7,+1
954,1761644587.693000,1761644587.690500,2.500,-18854.0,-314.23,393,400,-7,+0
955,1761644588.694000,1761644588.689500,4.500,-18853.0,-314.22,391,399,-9,-1
956,1761644589.695500,1761644589.688500,7.000,-18852.0,-314.20,389,400,-11,+0
957,1761644590.694500,1761644590.690000,4.500,-18851.0,-314.18,392,400,-8,+0
958,1761644591.696500,1761644591.689000,7.500,-18850.0,-314.17,390,400,-10,+0
959,1761644592.694500,1761644592.689000,5.500,-18849.0,-314.15,391,401,-9,+1
960,1761644593.697500,1761644593.693000,4.500,-18848.0,-314.13,389,399,-11,-1
961,1761644594.694000,1761644594.692000,2.000,-18847.0,-314.12,392,400,-8,+0
962,1761644595.698000,1761644595.691000,7.000,-18846.0,-314.10,391,399,-9,-1
963,1761644596.696000,1761644596.691000,5.000,-18845.0,-314.08,390,400,-10,+0
964,1761644597.696500,1761644597.691500,5.000,-18844.0,-314.07,390,399,-10,-1
965,1761644598.694500,1761644598.692500,2.000,-18843.0,-314.05,390,400,-10,+0
966,1761644599.697500,1761644599.690500,7.000,-18842.0,-314.03,390,401,-10,+1
967,1761644600.697000,1761644600.695000,2.000,-18841.0,-314.02,391,400,-9,+0
968,1761644601.697500,1761644601.693000,4.500,-18840.0,-314.00,390,400,-10,+0
969,1761644602.700500,1761644602.694500,6.000,-18839.0,-313.98,390,400,-10,+0
970,1761644603.698500,1761644603.692500,6.000,-18838.0,-313.97,391,400,-9,+0
971,1761644604.700000,1761644604.693000,7.000,-18837.0,-313.95,391,400,-9,+0
972,1761644605.702000,1761644605.695000,7.000,-18836.0,-313.93,391,401,-9,+1
973,1761644606.705000,1761644606.697500,7.500,-18835.0,-313.92,392,399,-8,-1
974,1761644607.705500,1761644607.696000,9.500,-18834.0,-313.90,390,400,-10,+0
975,1761644608.701000,1761644608.696500,4.500,-18833.0,-313.88,391,399,-9,-1
976,1761644609.703000,1761644609.696000,7.000,-18832.0,-313.87,389,400,-11,+0
977,1761644610.705000,1761644610.695500,9.500,-18831.0,-313.85,391,400,-9,+0
978,1761644611.705500,1761644611.697000,8.500,-18830.0,-313.83,390,401,-10,+1
979,1761644612.707000,1761644612.698500,8.500,-18829.0,-313.82,780,400,+380,+0
981,1761644614.702000,1761644614.699000,3.000,-18827.0,-313.78,389,399,-11,-1
982,1761644615.701000,1761644615.699500,1.500,-18826.0,-313.77,391,400,-9,+0
983,1761644616.701000,1761644616.698000,3.000,-18825.0,-313.75,394,400,-6,+0
984,1761644617.700500,1761644617.697500,3.000,-18824.0,-313.73,395,401,-5,+1
985,1761644618.702500,1761644618.699500,3.000,-18823.0,-313.72,392,400,-8,+0
986,1761644619.702000,1761644619.700500,1.500,-18822.0,-313.70,394,400,-6,+0
987,1761644620.703000,1761644620.700000,3.000,-18821.0,-313.68,393,400,-7,+0
988,1761644621.705000,1761644621.699500,5.500,-18820.0,-313.67,393,400,-7,+0
989,1761644622.704000,1761644622.701000,3.000,-18819.0,-313.65,391,400,-9,+0
990,1761644623.703000,1761644623.700000,3.000,-18818.0,-313.63,391,399,-9,-1
991,1761644624.705000,1761644624.701000,4.000,-18817.0,-313.62,392,401,-8,+1
992,1761644625.709000,1761644625.702500,6.500,-18816.0,-313.60,390,400,-10,+0
993,1761644626.706000,1761644626.702000,4.000,-18815.0,-313.58,394,399,-6,-1
994,1761644627.709000,1761644627.702500,6.500,-18814.0,-313.57,391,400,-9,+0
995,1761644628.708500,1761644628.702000,6.500,-18813.0,-313.55,390,400,-10,+0
996,1761644629.709000,1761644629.702500,6.500,-18812.0,-313.53,391,400,-9,+0
997,1761644630.711000,1761644630.703000,8.000,-18811.0,-313.52,391,400,-9,+0
998,1761644631.709000,1761644631.706000,3.000,-18810.0,-313.50,392,400,-8,+0
999,1761644632.712000,1761644632.704000,8.000,-18809.0,-313.48,391,400,-9,+0
1000,1761644633.714000,1761644633.703500,10.500,-18808.0,-313.47,390,399,-10,-1
